id,text,url,processed_gpe,predicted_model,string_matches,predicted_country,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm,svm_1,mixtral,local_path
00082.jsonl.gz-17156945,Rental-car-on-Seychelles-rental-car-on,http://aroundtravels.com/wp-content/uploads/2016/09/worldtourism-15144-130x130.jpg,Seychelles,md,{'country': 'seychelles'},seychelles,seychelles_spain,True,seychelles,1,1,seychelles,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00082.jsonl.gz-17156945.jpg
00014.jsonl.gz-15029974,Buy Used Toyota Corolla Other Car in Mahe in Victoria,https://carseselwa.s3.amazonaws.com/uploads/picture/url/9137/medium_with_watermark_30623955_578122035882356_6857030771144654848_n.jpg,Victoria,sm,"{'country': 'united states', 'location': 'victoria'}",united states,"finland_equatorial guinea_zimbabwe_cuba_canada_romania_seychelles_bolivia, plurinational state of_russian federation_ukraine_new zealand_colombia_panama_puerto rico_guatemala_costa rica_viet nam_venezuela, bolivarian republic of_malta_sierra leone_argentina_uruguay_saint lucia_greece_trinidad and tobago_moldova, republic of_el salvador_switzerland_peru_cameroon_australia_china_italy_norway_united states_türkiye_macao_albania_spain_south africa_belarus_jamaica_france_suriname_hong kong_guyana_chile_philippines_mexico_grenada_taiwan, province of china_montserrat_sri lanka_paraguay_north macedonia_united kingdom_hungary_honduras_ecuador",True,seychelles,1,1,seychelles,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00014.jsonl.gz-15029974.jpg
00110.jsonl.gz-9408842,Buy Used Toyota 4Runner Other Car in Freetown in Western Urban,https://carsierraleone.s3.amazonaws.com/uploads/picture/url/9379/medium_with_watermark_46184602_1930726380315617_8911647240406171648_n.jpg,Freetown,sm,"{'country': 'united states', 'location': 'freetown'}",united states,nigeria_canada_ghana_guyana_liberia_antigua and barbuda_united states_sierra leone_bahamas_jamaica,True,sierra leone,1,1,sierra leone,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00110.jsonl.gz-9408842.jpg
00069.jsonl.gz-2057760,Buy Used Toyota FJ Cruiser Other Car in Freetown in Western Urban,https://carsierraleone.s3.amazonaws.com/uploads/picture/url/16030/medium_with_watermark_54517640_1661253287354822_584747067067334656_n.jpg,Freetown,sm,"{'country': 'united states', 'location': 'freetown'}",united states,nigeria_canada_ghana_guyana_liberia_antigua and barbuda_united states_sierra leone_bahamas_jamaica,True,sierra leone,1,1,sierra leone,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00069.jsonl.gz-2057760.jpg
00021.jsonl.gz-7468889,Buy Used Toyota 4Runner Black Car in Freetown in Western Urban,https://carsierraleone.s3.amazonaws.com/uploads/picture/url/9387/medium_with_watermark_46184602_1930726380315617_8911647240406171648_n.jpg,Freetown,sm,"{'country': 'united states', 'location': 'freetown'}",united states,nigeria_canada_ghana_guyana_liberia_antigua and barbuda_united states_sierra leone_bahamas_jamaica,True,sierra leone,1,1,sierra leone,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00021.jsonl.gz-7468889.jpg
00102.jsonl.gz-9803603,"The Ferrari crew working on Felipe Massa's car in the garage during the first practice session of the Formula One Singapore Grand Prix 2013 on Friday, Sept 20, 2013. -- ST PHOTO: CAROLINE CHIA",https://static.straitstimes.com.sg/s3fs-public/styles/article_pictrure_780x520_/public/articles/2013/09/20/MassaTwo2009e_2x.jpg?itok=QRlJfev8&timestamp=1436925855,Felipe Massa's,md,{},,no,False,no,0,1,singapore,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00102.jsonl.gz-9803603.jpg
00038.jsonl.gz-13985679,"""""""Ambesonne Singapore Car Seat Protector Set of 2, Grunge Style Emblem Design of Mapping and Calligraphy on a Round Formation, Universal Kick Mat for Dirt Mud & Scratches, 18"""""""" x 24"""""""", Umber and White""""""",https://images-na.ssl-images-amazon.com/images/I/515iwgIqabL.jpg,"""""""ambesonne singapore 2, grunge mapping formation, & scratches, 18"""""""" 24"""""""", white""""""",,{'country': 'singapore'},singapore,no,False,no,0,1,singapore,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00038.jsonl.gz-13985679.jpg
00126.jsonl.gz-2530546,An otter crossing a stretch of East Coast Park Service Road just before a car drives by.,https://static.straitstimes.com.sg/s3fs-public/styles/medium/public/articles/2016/05/09/otter1.jpg?itok=VcbcS3K7,drives by.,,{},,no,False,no,1,1,singapore,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00126.jsonl.gz-2530546.jpg
00010.jsonl.gz-11098110,"NITRA, SLOVAKIA - NOVEMBER 01 2017: Scale modela SKODA 120 LS and SKODA 110 in the city. Classic car SKODA 120 LS and SKODA 110 closeup photo. Retro cars on the way. Historic cars.",https://image.shutterstock.com/image-photo/nitra-slovakia-november-01-2017-260nw-1183057507.jpg,Scale,sm,{},,united states_canada,True,slovakia,1,1,slovakia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00010.jsonl.gz-11098110.jpg
00120.jsonl.gz-7328313,"05 MICHELISZ Norbert, (hun), Hyundai i30 N TCR team BRC Racing, action during the 2018 FIA WTCR World Touring Car cup race of Slovakia at Slovakia Ring, from july 13 to 15 - Photo François Flamand / DPPI.",https://farm2.staticflickr.com/1830/29551538168_ab454f75c1_b.jpg,François Flamand / DPPI,sm,{},,no,False,no,1,1,slovakia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00120.jsonl.gz-7328313.jpg
00067.jsonl.gz-1529866,"AeroMobil flying car set to take off in 2017, autonomous version to follow",https://o.aolcdn.com/images/dims?thumbnail=130%2C87&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fuu%2Fapi%2Fres%2F1.2%2F18kP30O5ZIxooQppbWAl1A--~B%2FaD01NDA7dz05NjA7YXBwaWQ9eXRhY2h5b24-%2Fhttps%3A%2F%2Fo.aolcdn.com%2Fhss%2Fstorage%2Fmidas%2F30a93d7d12dbd099bb3543508aaaf584%2F201692012%2Fam_foto_01.jpg&client=amp-blogside-v2&signature=f803f406baf80767ce2d0ef01163ab5e6bc77581,"aeromobil 2017,",,{},,no,False,no,1,1,slovakia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00067.jsonl.gz-1529866.jpg
00083.jsonl.gz-1589770,TAXI PIRAN - Car park few years ago,https://bevk.si/park/vp_nekoc_04_small.jpg,piran - years,,{},,no,False,no,1,1,slovenia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00083.jsonl.gz-1589770.jpg
00030.jsonl.gz-14596197,TAXI PIRAN - Car park few years ago,https://bevk.si/park/vp_danes_06_m.jpg,piran - years,,{},,no,False,no,1,1,slovenia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00030.jsonl.gz-14596197.jpg
00018.jsonl.gz-2567204,"Winding mountain road with car lights. Foggy wet weather and low visibility. Alps, Slovenia.",http://static.zoonar.com/img/www_repository3/5b/36/53/9_e0027c238bd71dc1326ebb2a7cb6f1e0.jpg,Alps_Slovenia,sm,"{'country': 'jamaica', 'location': 'alps'}",jamaica,united states_slovenia_philippines_jamaica,True,slovenia,1,1,slovenia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00018.jsonl.gz-2567204.jpg
00120.jsonl.gz-9767988,Buy Used Subaru Forester Other Car in Tulagi in Central,https://solomonscars.s3.amazonaws.com/uploads/picture/url/1178/medium_with_watermark_post_id_5418_kzVsi.jpg,Tulagi,trf,"{'country': 'solomon islands', 'location': 'tulagi'}",solomon islands,australia_solomon islands,True,solomon islands,1,1,solomon islands,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00120.jsonl.gz-9767988.jpg
00020.jsonl.gz-13519828,Buy Used Toyota Corolla White Car in Honiara in Guadalcanal,https://solomonscars.s3.amazonaws.com/uploads/picture/url/1693/medium_with_watermark_30623955_578122035882356_6857030771144654848_n.jpg,Honiara_Guadalcanal,sm,"{'country': 'solomon islands', 'location': 'honiara'}",solomon islands,spain_solomon islands,False,solomon islands,1,1,solomon islands,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00020.jsonl.gz-13519828.jpg
00022.jsonl.gz-4800720,Buy Used Toyota Caldina Blue Car in Honiara in Guadalcanal,https://solomonscars.s3.amazonaws.com/uploads/picture/url/2175/medium_with_watermark_46184602_1930726380315617_8911647240406171648_n.jpg,Honiara_Guadalcanal,sm,"{'country': 'solomon islands', 'location': 'honiara'}",solomon islands,spain_solomon islands,False,solomon islands,1,1,solomon islands,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00022.jsonl.gz-4800720.jpg
00066.jsonl.gz-2134011,Latest Motoring News & Consumer Car Reviews in South Africa - AutoAdvisor.co.za,https://www.diskdrive.co.za/jpegs/mermxl006.jpg,South Africa,sm,{'country': 'south africa'},south africa,south africa,False,south africa,1,1,south africa,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00066.jsonl.gz-2134011.jpg
00054.jsonl.gz-5018468,Tempest Car Hire Adds Tata Bolt 1 2 Turbo Hatchbacks To National,https://www.accidents.co.za/wp-content/uploads/2016/10/jody-naidoo-car-rental-fleet-executive-from-tempest-car-hire-left-and-kyri-michael-ceo-of-accordian-investments-right_880x500.jpg,adds tata 1 2 hatchbacks,,"{'country': 'morocco', 'location': 'tata'}",morocco,no,False,no,1,1,south africa,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00054.jsonl.gz-5018468.jpg
00091.jsonl.gz-4607880,Busi Chevrolet Captiva 2 4l 2003 2011 2012 chevrolet captiva 2 4 lt used car for sale in newcastle kwazulu natal south africa,http://tse1.mm.bing.net/th?id=OIP.fKcZ7uruSDKM344DZyh0TwHaEK,newcastle_south africa,sm,"{'country': 'united states', 'location': 'newcastle'}",united states,zimbabwe_canada_united kingdom_barbados_australia_south africa_united states_saint kitts and nevis_ireland_jamaica,True,south africa,1,1,south africa,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00091.jsonl.gz-4607880.jpg
00031.jsonl.gz-16378905,Korea Chauffeur and Car Hire,https://www.welcome-to-korea.com/wp-content/uploads/elementor/thumbs/korea-car-hire-3-o31w90efc25ykxnk8k4its2lh406zhc4ibfkkbkihs.jpg,Korea,trf,{'country': 'south korea'},south korea,india_south korea_indonesia_dominican republic_samoa_philippines_puerto rico_australia_north korea_united states_south sudan,True,south korea,1,1,south korea,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00031.jsonl.gz-16378905.jpg
00077.jsonl.gz-13778081,2003 SSANGYONG REXTON 4WD RE290 KOREAN USED CAR (17060083),http://sc02.alicdn.com/kf/UTB8qgQOcqrFXKJk43Ovq6ybnpXah/2003-SSANGYONG-REXTON-4WD-RE290-KOREAN-USED.jpg_220x220.jpg,2003 ssangyong rexton 4wd re290 (17060083),,{},,no,False,no,1,1,south korea,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00077.jsonl.gz-13778081.jpg
00100.jsonl.gz-5288034,"Santa Fe Prime is a facelift version of Hyundai Santa Fe. The Facelifted Hyundai Santa Fe Prime was revealed in South Korea. The car finds minor exterior changes when compared to its predecessor. Hyundai Suv, Hyundai Dealership, Hyundai Vehicles, Hyundai Santa Fe Sport, Upcoming Cars, Hyundai Genesis, Old Models, Diesel Engine, Car Car",https://i.pinimg.com/236x/55/f5/3e/55f53ec63f36dc728910146efb3a0102--hyundai-santa-fe-girly-things.jpg,South Korea,sm,{'country': 'south korea'},south korea,no,False,no,1,1,south korea,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00100.jsonl.gz-5288034.jpg
00007.jsonl.gz-9780035,"LEON, SPAIN - APRIL 27, 2014  Engine of a Classic Car Seat 600 at the XIV International Concentration  SEAT 600 of Leo�n  Finger pointing to the air filter of Vehicle manufactured in Spain between 1957 and 1973",https://us.123rf.com/450wm/siur/siur1408/siur140800028/30739049-leon-spain--april-27-2014-engine-of-a-classic-car-seat-600-at-the-xiv-international-concentration-se.jpg,SPAIN_Leo_Spain,sm,{'country': 'spain'},spain,"india_canada_indonesia_marshall islands_estonia_congo, the democratic republic of the_costa rica_spain_ireland_united states_angola_timor-leste_greece",True,spain,0,1,spain,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00007.jsonl.gz-9780035.jpg
00001.jsonl.gz-4465727,Cars parked by the light of Philips' lighting at NH Hoteles car park,https://www.lighting.philips.com.sg/b-dam/b2b-li/en_AA/Experience/cases/NH_Hoteles_Eurobuilding_car_park/NH-Hotels-Car-Park-lighting.jpg,cars parked philips' nh hoteles,,"{'country': 'france', 'location': 'cars'}",france,no,False,no,0,1,spain,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00001.jsonl.gz-4465727.jpg
00070.jsonl.gz-4334902,Seat Leon X Perience 2016 Long Term Test Review Car,https://car-images.bauersecure.com/pagefiles/18203/480x0/92seatleonxp.jpg?scale=down,perience 2016,,{},,no,False,no,1,1,spain,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00070.jsonl.gz-4334902.jpg
00063.jsonl.gz-13242076,Speeding racing car in srilanka diyathalawa fox hill super cross event april Royalty Free Stock Photo,https://thumbs.dreamstime.com/m/speeding-racing-car-srilanka-diyathalawa-fox-hill-super-cross-event-april-30480205.jpg,srilanka diyathalawa,trf,{},,no,False,no,1,1,sri lanka,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00063.jsonl.gz-13242076.jpg
00077.jsonl.gz-12415584,Nearly 90-Year-Old Prince Philip's Car Becomes Centerpiece Of Sri Lanka Museum,https://bolnews.s3.amazonaws.com/wp-content/uploads/2021/04/as-81-1.jpg,Sri Lanka,trf,{'country': 'sri lanka'},sri lanka,sri lanka,False,sri lanka,1,1,sri lanka,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00077.jsonl.gz-12415584.jpg
00057.jsonl.gz-5951102,Prius car for wedding hire | Gampaha,https://www.selling.lk/xco/uploads/186/42677.jpg,Gampaha,sm,"{'country': 'sri lanka', 'location': 'gampaha'}",sri lanka,sri lanka,False,sri lanka,1,1,sri lanka,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00057.jsonl.gz-5951102.jpg
00122.jsonl.gz-14581344,Buy Used Hyundai Accent Silver Car in Khartoum in Khartoum,https://buycarsudan.s3.amazonaws.com/uploads/picture/url/33/medium_with_watermark_5a7f89c3e246f89f665a4414b89f14b8d5f18582568a0255648ece039c378ebb.jpg.jpg,Khartoum_Khartoum,sm,"{'country': 'sudan', 'location': 'khartoum'}",sudan,zimbabwe_canada_sudan_australia_united states,True,sudan,1,1,sudan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00122.jsonl.gz-14581344.jpg
00085.jsonl.gz-11860418,7 years old driving a car (in sudan),http://i.ytimg.com/vi/nuoFSyKjayY/0.jpg,sudan,sm,{'country': 'sudan'},sudan,"india_indonesia_sudan_korea, republic of_south africa_united states_chad",True,sudan,1,1,sudan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00085.jsonl.gz-11860418.jpg
00109.jsonl.gz-7419487,"Sudan, Eastern Sahara, Bayuda desert, car getting suck in sand dunes",http://t4.thpservices.com/fotos/thum4/007/299/ict-f0020651.jpg,Sudan_Eastern Sahara,sm,{'country': 'sudan'},sudan,"india_indonesia_sudan_korea, republic of_south africa_united states_chad",True,sudan,0,1,sudan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00109.jsonl.gz-7419487.jpg
00113.jsonl.gz-8338081,Volvo S60 test car for 2017 WTCC,https://cdn.motor1.com/images/mgl/GXkqE/s3/volvo-s60-test-car-for-2017-wtcc.jpg,volvo s60 2017 wtcc,,{},,no,False,no,1,1,sweden,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00113.jsonl.gz-8338081.jpg
00041.jsonl.gz-7140810,The Top Koenigsegg Car Models Of All Time,http://moneyinc.com/wp-content/uploads/2016/09/Koenigsegg-CCXR-750x444.jpg,koenigsegg models,,{},,no,False,no,1,1,sweden,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00041.jsonl.gz-7140810.jpg
00065.jsonl.gz-16097628,volvo unveils concept interior for its self driving car with reclining seats daily mail online. Black Bedroom Furniture Sets. Home Design Ideas,https://i.dailymail.co.uk/i/pix/2015/11/19/13/2E99D8EB00000578-0-image-a-76_1447939933500.jpg,volvo unveils reclining seats online. sets. ideas,,{},,no,False,no,1,1,sweden,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00065.jsonl.gz-16097628.jpg
00026.jsonl.gz-6220520,"BCCM - British Classic Car Meeting St. Moritz, 5. bis 8. Juli 2018",https://www.dreamcar.ch/wp-content/gallery/2018-bccm-st-moritz/thumbs/thumbs_BCCM-2018-107.jpg,St. Moritz,lg,"{'country': 'switzerland', 'location': 'st. moritz'}",switzerland,united states_germany_switzerland,True,switzerland,1,1,switzerland,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00026.jsonl.gz-6220520.jpg
00095.jsonl.gz-6366350,"""Pic shows: The boy that has been left alone in a car while she went clubbing with colleaguesnnSwiss police had to free this hysterical toddler after he had been locked up in a parked car while his mother went partying with workmates in a local club.nnThe incident happened in the city of Schaffhausen in northern Switzerland, close to the border with Germany.nnIn the early hours of Sunday morning, passersby suddenly heard a screaming toddler. When they located the source of the cries, they noticed a child was locked all alone in a car without any adult supervision.nnThe group then went looking around the area to see if they could find the owner of the car. When they could not locate the child¿s parents or any caretaker, they notified the police.nnAfter the police officers arrived at the scene, they immediately called a car mechanic to open the car. Twenty minutes later, just before the car mechanic arrived, the mother of the child suddenly turned up and took care of her frightened son.nnThe Schaffhausen police said in a statement that the 25-year-old mother had left the child so that she could go clubbing with her workmates. They noted that the young woman will now have to face charges for """"dereliction of the duty of care of her child in front of the public prosecutors"""".nnOne of the passersby could not control his anger at the behaviour of the young mother.nnAfter the woman was reunited again with her son, he allegedly damaged the parked car of the woman in which the child had stayed alone. According to local media, the woman reported the man to the police who are nearby and demanded that he be charged for vandalism.nn(ends)""",https://hir.ma/wp-content/uploads/2016/09/ad_220013740.jpg,Switzerland,sm,{'country': 'switzerland'},switzerland,guyana_united states_australia_switzerland,True,switzerland,1,1,switzerland,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00095.jsonl.gz-6366350.jpg
00002.jsonl.gz-16875622,"Rapperswil-Jona Chauffeur, VIP Driver and Limousine Service – Airport Transfer and Airport Hotel Taxi Shuttle Service to Rapperswil-Jona or back. Car Rental with Driver Service.",https://image.jimcdn.com/app/cms/image/transf/dimension=990x10000:format=jpg/path/sde03c8ec196e4a51/image/ib386041b74b8502f/version/1616521652/rapperswil-jona-chauffeur-vip-driver-and-limousine-service-airport-transfer-and-airport-hotel-taxi-shuttle-service-to-rapperswil-jona-or-back-car-rental-with-driver-service.jpg,Rapperswil-Jona,trf,{},,switzerland,False,switzerland,1,1,switzerland,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00002.jsonl.gz-16875622.jpg
00071.jsonl.gz-14210536,Buy Import Toyota Hilux White Car in Import - Dubai in Dushanbe,https://tajikauto.s3.amazonaws.com/uploads/picture/url/4652/medium_with_watermark_c01fbb7f-98ba-4d2c-a71e-bd2c8d4fbacb.JPG,Dubai_Dushanbe,trf,{},,india_china_united arab emirates_tajikistan,True,tajikistan,1,1,tajikistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00071.jsonl.gz-14210536.jpg
00107.jsonl.gz-17866386,Tajikistan car used for Pamir Highway,https://kalpak-travel.com/wp-content/uploads/2016/11/tajikistan-car-pamir-highway-730x450.jpg,Tajikistan,trf,{'country': 'tajikistan'},tajikistan,tajikistan,False,tajikistan,1,1,tajikistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00107.jsonl.gz-17866386.jpg
00079.jsonl.gz-12115541,"Langar, Tajikistan, August 23 2018: Off-road car is waiting on the Pamir Highway on the Pamir River. On the left of the river is Afghanistan and on the right Tajikistan",https://image.shutterstock.com/image-photo/langar-tajikistan-august-23-2018-260nw-1334123735.jpg,Langar_Tajikistan_Afghanistan,sm,{'country': 'tajikistan'},tajikistan,"india_afghanistan_united kingdom_senegal_pakistan_morocco_south africa_kyrgyzstan_iran, islamic republic of_tajikistan_uzbekistan",True,tajikistan,1,1,tajikistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00079.jsonl.gz-12115541.jpg
00106.jsonl.gz-25470,Buy Used Toyota Crown Silver Car in Dar es Salaam in Dar es Salaam,https://cartanzania.s3.amazonaws.com/uploads/picture/url/16315/medium_with_watermark_50922811_143273686679508_3165783019076190208_n.jpg,Dar es Salaam_Dar es Salaam,sm,"{'country': 'tanzania', 'location': 'dar es salaam'}",tanzania,"kenya_sierra leone_tanzania, united republic of_somalia",True,tanzania,1,1,tanzania,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00106.jsonl.gz-25470.jpg
00052.jsonl.gz-1569093,Buy Used Nissan X–Trail Silver Car in Dar es Salaam in Dar es Salaam,https://cartanzania.s3.amazonaws.com/uploads/picture/url/18304/medium_with_watermark_48379284_2016072622023876_2560749176497373184_n.jpg,Dar es Salaam_Dar es Salaam,sm,"{'country': 'tanzania', 'location': 'dar es salaam'}",tanzania,"kenya_sierra leone_tanzania, united republic of_somalia",True,tanzania,1,1,tanzania,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00052.jsonl.gz-1569093.jpg
00045.jsonl.gz-9708878,Buy Used Toyota Corolla White Car in Dar es Salaam in Dar es Salaam,https://cartanzania.s3.amazonaws.com/uploads/picture/url/11449/medium_with_watermark_42622673_175281420053076_5013027592429633536_n.jpg,Dar es Salaam_Dar es Salaam,sm,"{'country': 'tanzania', 'location': 'dar es salaam'}",tanzania,"kenya_sierra leone_tanzania, united republic of_somalia",True,tanzania,1,1,tanzania,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00045.jsonl.gz-9708878.jpg
00107.jsonl.gz-14693182,"NONTABURI,THAILAND-MAY,15: a Nissan Leaf electric vehicle on display with pretty girl at the Super Car & Import Car Show,May 15,2011 in Nontaburi, Thailand - stock photo",https://thumb7.shutterstock.com/image-photo/stock-photo-nontaburi-thailand-may-a-nissan-leaf-electric-vehicle-on-display-with-pretty-girl-at-the-super-450w-77249941.jpg,THAILAND_Nontaburi_Thailand,sm,{'country': 'thailand'},thailand,thailand_philippines,False,thailand,1,1,thailand,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00107.jsonl.gz-14693182.jpg
00016.jsonl.gz-6204876,146d06caece4cb All about Toyota Hiace 10 Str Vip Van Export Car From Thailand ...,https://auto-acp2.com/pm_garson/img/dad/eu_kdh200_long.jpg,Thailand,trf,{'country': 'thailand'},thailand,thailand_philippines,False,thailand,1,1,thailand,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00016.jsonl.gz-6204876.jpg
00034.jsonl.gz-3446141,"CHIANGMAI, THAILAND - AUGUST 10, 2016: Private Pickup car Ford Ranger. On road no.1001 8 km from Chiangmai city.",https://static3.bigstockphoto.com/thumbs/6/4/1/large2/146478008.jpg,THAILAND,sm,{'country': 'thailand'},thailand,thailand_philippines,False,thailand,1,1,thailand,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00034.jsonl.gz-3446141.jpg
00054.jsonl.gz-3582841,Buy Used Honda CRV White Car in Dili in Dili,https://timorcarsales.s3.amazonaws.com/uploads/picture/url/2763/medium_with_watermark_30623955_578122035882356_6857030771144654848_n.jpg,Dili,md,"{'country': 'east timor', 'location': 'dili'}",east timor,"mali_philippines_central african republic_congo, the democratic republic of the_pakistan_cameroon_china_somalia_south africa_chad_timor-leste",True,timor-leste,1,1,timor-leste,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00054.jsonl.gz-3582841.jpg
00093.jsonl.gz-15109433,Buy Used Mitsubishi Lancer Other Car in Dili in Dili,https://timorcarsales.s3.amazonaws.com/uploads/picture/url/1475/medium_with_watermark_post_id_3952_xdByP.jpg,mitsubishi dili dili,,"{'country': 'east timor', 'location': 'dili'}",east timor,no,False,no,1,1,timor-leste,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00093.jsonl.gz-15109433.jpg
00050.jsonl.gz-5866471,Buy Used Toyota Corolla Other Car in Dili in Dili,https://timorcarsales.s3.amazonaws.com/uploads/picture/url/1379/medium_with_watermark_post_id_4686_tvMhC.jpg,Dili_Dili,trf,"{'country': 'east timor', 'location': 'dili'}",east timor,"mali_philippines_central african republic_congo, the democratic republic of the_pakistan_cameroon_china_somalia_south africa_chad_timor-leste",True,timor-leste,1,1,timor-leste,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00050.jsonl.gz-5866471.jpg
00034.jsonl.gz-10892089,Kara County Sheriff Car Decals,http://i0.wp.com/www.myconfinedspace.com/wp-content/uploads/2007/02/sheriffcarpaintjob.thumbnail.jpg?w=295,Kara County,trf,{},,no,False,no,1,1,togo,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00034.jsonl.gz-10892089.jpg
00041.jsonl.gz-13019182,See N8m Can-Am Spyder of Emmanuel Adebayor along with his car collection,https://file.naijauto.com/crop/215x158/2018/04/03/jAVVbi5R/wp-image-1222723662-7a66.jpg,n8m can-am spyder adebayor,,{},,no,False,no,1,1,togo,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00041.jsonl.gz-13019182.jpg
00031.jsonl.gz-3166134,"12-01-29  --  ANEHO, TOGO  -- A disused car sits on a roadside in Aneho, Togo. The border town is frequented by fuel smugglers and many local families profit by taking part in the smuggling process. Legally bought in Nigeria, the fuel is loaded onto boats which sail to Togo and Benin under the cover of night.  The fuel is then sold at 15-30 percent less than at licensed stations, providing an inexpensive way for motorists to stay on the road.  Photo by Daniel Hayduk",https://ssl.c.photoshelter.com/img-get2/I0000GhAxXP_ZZ0Q/fit=180x180/fill=/g=G0000dOw.tcW.Jvw/I0000GhAxXP_ZZ0Q.jpg,Aneho_Nigeria,sm,{'country': 'nigeria'},nigeria,nigeria,False,nigeria,1,1,togo,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00031.jsonl.gz-3166134.jpg
00074.jsonl.gz-16448575,Buy Used Toyota Voxy Other Car in Haveloloto in Tongatapu,https://tongacars.s3.amazonaws.com/uploads/picture/url/312/medium_with_watermark_post_id_8624_2cLDL.jpg,Haveloloto,sm,{},,no,False,no,1,1,tonga,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00074.jsonl.gz-16448575.jpg
00015.jsonl.gz-12440865,Going to Tonga? Ofamo'oni Car Rentals is for you,https://i.ytimg.com/vi/Te7c3ryKAZo/0.jpg,Tonga,sm,{'country': 'tonga'},tonga,"india_zimbabwe_mali_russian federation_congo, the democratic republic of the_tonga_burkina faso_kenya_new caledonia_zambia_cameroon_australia_norway_angola_south sudan_burundi_rwanda_tanzania, united republic of_korea, republic of_south africa_madagascar_indonesia_pakistan_united kingdom",True,tonga,0,1,tonga,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00015.jsonl.gz-12440865.jpg
