id,text,url,processed_gpe,predicted_model,string_matches,predicted_country,mixtral,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm_1,local_path
00008.jsonl.gz-12262572,"Traditional House, Romania, House Plans, Moldova, House Styles, Perspective, Drawings, Home Decor, Houses",https://i.pinimg.com/236x/8e/aa/d7/8eaad708950af93bd7b930223c3ee729.jpg,Romania_Moldova_Drawings,sm,{'country': 'romania'},romania,romania,Romania_Italy,True,romania,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00008.jsonl.gz-12262572.jpg
00061.jsonl.gz-2243756,"Maikop, Pushkin st, house 292. Private house",https://vsedomarossii.ru/photos/area_1/city_1/street_9616/107486_1_200.jpg,"maikop, pushkin st, 292.",,"{'country': 'russia', 'location': 'pushkin'}",russia,russia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00061.jsonl.gz-2243756.jpg
00106.jsonl.gz-9741503,The wooden house in winter. Russia - stock photo,https://thumb1.shutterstock.com/image-photo/stock-photo-the-wooden-house-in-winter-russia-450w-177052730.jpg,Russia,sm,{'country': 'russia'},russia,russia,Jamaica,True,russia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00106.jsonl.gz-9741503.jpg
00043.jsonl.gz-15293135,wooden russian house in winter covered with snow stock snow covered wooden rustic house stock images image,http://tse1.mm.bing.net/th?id=OIP.tId-tW_k5BM3tLNoD7lk8QHaFc,images,,{},,russia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00043.jsonl.gz-15293135.jpg
00098.jsonl.gz-14818650,"House building with mud bricks. Butare region, Rwanda.",http://s3.amazonaws.com/medias.photodeck.com/b4af1eee-3eb9-11e0-abcd-fd4cf93d858b/4%20WH%206235_medthumb.jpg,Rwanda,sm,{'country': 'rwanda'},rwanda,rwanda,Uganda,True,rwanda,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00098.jsonl.gz-14818650.jpg
00073.jsonl.gz-7291506,ONE&ONLY NYUNGWE HOUSE: FOREST SUITE - LIVING ROOM,https://i0.wp.com/theluxurytravelexpert.com/wp-content/uploads/2019/02/IMG_4531.jpg?resize=678%2C452&,one&only nyungwe house: -,,{},,rwanda,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00073.jsonl.gz-7291506.jpg
00043.jsonl.gz-14506160,4 bedrooms furnished house for renting in kicukiro on paved road - kigali city,https://so.loozap.com/storage/files/rw/jmm_02-06-2019/thumb-180x135-3c7a0215855cf0da3a58139.desktop-gallery-large.jpg,kicukiro,sm,{},,rwanda,Rwanda,True,rwanda,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00043.jsonl.gz-14506160.jpg
00026.jsonl.gz-766893,house for sale st lucia vieux fort,https://realtystlucia.com/storm/2019/03/20190325_124448-1612x1209-1-385x258.jpg,vieux,,{},,saint lucia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00026.jsonl.gz-766893.jpg
00079.jsonl.gz-13898573,2 Bedroom Houses For Sale Fixer Upper 2 Bedroom House For Sale At La Resource Vieux Fort St,http://t0.gstatic.com/images?q=tbn:ANd9GcQunuNGvr_coQWlNgUYdjqUJm2aIp5_UkXvfvzcGbY7EbhhJ6ab,2 houses 2 vieux,,{},,saint lucia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00079.jsonl.gz-13898573.jpg
00092.jsonl.gz-7581709,Oasis Marigot: butterfly beach house pool,https://media-cdn.tripadvisor.com/media/photo-s/03/4d/88/0f/oasis-marigot.jpg,marigot:,,{},,saint lucia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00092.jsonl.gz-7581709.jpg
00015.jsonl.gz-16851716,"A house in what is left of Poutasi village, 24 hours after the tsunami. More than 170 people died when a tsunami triggered by an 8.3 magnitude earthquake hit Samoa and neighbouring Pacific islands on 29/09/2009. Samoa (formerly known as Western Samoa)..",https://m.psecn.photoshelter.com/img-get/I0000Fkx4O6Wo3Jc/t/200/I0000Fkx4O6Wo3Jc.jpg,Poutasi,sm,{},,samoa,Samoa,True,samoa,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00015.jsonl.gz-16851716.jpg
00002.jsonl.gz-1260407,Lotopa Urban Backpackers - Entire house at one low - Apia vacation rentals,https://tap1.fkimg.com/media/vr-splice-l/02/3c/ee/48.jpg,lotopa backpackers - - apia rentals,,"{'country': 'samoa', 'location': 'apia'}",samoa,samoa,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00002.jsonl.gz-1260407.jpg
00060.jsonl.gz-6590760,House For Rent In Apia Samoa,https://www.craighousing.com/wp-content/uploads/2018/04/IMG_9630-Copy-Copy-1110x623.jpg,Apia Samoa,trf,{},,samoa,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00060.jsonl.gz-6590760.jpg
00038.jsonl.gz-12606048,High view from San Marino Vacation & Travel Mountain House (Residential Structure) Nature Landscape Tree Hill Small Town Building Architecture Aircraft Modern,https://www.photocase.com/photos/840519-high-view-from-san-marino-vacation-and-travel-mountain-photocase-stock-photo-large.jpeg,San Marino,trf,{'country': 'san marino'},san marino,san marino,United States,True,san marino,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00038.jsonl.gz-12606048.jpg
00097.jsonl.gz-752624,Old house of Borgo Maggiore Royalty Free Stock Photo,https://thumbs.dreamstime.com/t/old-house-borgo-maggiore-san-marino-42978455.jpg,borgo maggiore,,"{'country': 'italy', 'location': 'borgo'}",italy,san marino,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00097.jsonl.gz-752624.jpg
00054.jsonl.gz-17141540,"La Paz, 3 Bedrooms Bedrooms, ,3 BathroomsBathrooms,House,For Sale,San Marino,19-320",http://cdn.photos.sparkplatform.com/cab/20190201180347572393000000-o.jpg,"Sale_San Marino,19-320",sm,"{'country': 'united kingdom', 'location': 'sale'}",united kingdom,san marino,Morocco,True,san marino,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00054.jsonl.gz-17141540.jpg
00020.jsonl.gz-16658843,Wellcamp Folding Container House for Labor Camp in Saudi Arabia,https://img1946.weyesimg.com/uploads/prefab-house.com/images/20160928/490636958586927675.jpg?imageView2/2/w/930/q/75,Saudi Arabia,sm,{'country': 'saudi arabia'},saudi arabia,saudi arabia,Philippines,True,saudi arabia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00020.jsonl.gz-16658843.jpg
00101.jsonl.gz-15433337,Biggest House In The World Pictures image result for the biggest house in the world | the biggest,https://i.pinimg.com/564x/e4/d7/f5/e4d7f59cbc774f127c8c4ae79cef0d0f.jpg,pictures |,,{},,saudi arabia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00101.jsonl.gz-15433337.jpg
00004.jsonl.gz-13182769,Saudi Arabia and Chile container house worker accommodation unit,https://img.weyesimg.com/collection/de5b905458f85324e0ec8bf71dc97a11/447ff584c33e3beecb15cf162514f5fd.jpg?imageView2/2/w/1000/q/90,Saudi Arabia_Chile,sm,{'country': 'saudi arabia'},saudi arabia,saudi arabia,"Venezuela, Bolivarian Republic of_Philippines",True,saudi arabia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00004.jsonl.gz-13182769.jpg
00035.jsonl.gz-5896194,Luxurious Cliff House in Senegal by SAOTA,https://weandthecolor.com/wp-content/uploads/2013/08/Luxurious-Cliff-House-in-Senegal-by-SAOTA.jpg,Senegal,sm,{'country': 'senegal'},senegal,senegal,South Africa,True,senegal,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00035.jsonl.gz-5896194.jpg
00021.jsonl.gz-11821238,Relax in a hammock - Sea-U Guest House,https://www.realadventures.com/listingimages/1129/1129567/m_1129567g.jpg,- sea-u,,{},,senegal,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00021.jsonl.gz-11821238.jpg
00055.jsonl.gz-5238402,Senegal. Province of Thies. Village Thienaba Seck. A man seated on a bed watches television outside in the couryard of his house. 4.12.09 © 2009 Didier Ruef,http://cdn.c.photoshelter.com/img-get/I0000SmSBc5_T7TU/t/200/I0000SmSBc5_T7TU.jpg,Senegal,sm,{'country': 'senegal'},senegal,senegal,South Africa,True,senegal,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00055.jsonl.gz-5238402.jpg
00114.jsonl.gz-8560682,"Apartment Trstenik 5765 Trstenik Apartment Trstenik 5765 offers pet-friendly accommodation in Trstenik, 38 km from Me? Apartment Trstenik 5765 boasts views of the sea and is 22 km from Kor? The kitchenette has a fridge. A TV is offered. Mr2, Pet Friendly Accommodation, Terrace, Vacation, Mansions, House Styles, Barbecue, Balcony, Hotels",https://i.pinimg.com/236x/89/c7/31/89c731927002df30d8351f1938cd693c--vacation-rentals-vacations.jpg,Barbecue_Balcony,sm,{},,serbia,Italy_United States,True,(country name/no)'. the output should only be 'no' or the name of the country. output: serbia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00114.jsonl.gz-8560682.jpg
00038.jsonl.gz-17954144,floating house - Serbian Home,https://d3exkutavo4sli.cloudfront.net/wp-content/uploads/2013/07/floating-house-Serbian-Home.jpeg,-,,{},,serbia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00038.jsonl.gz-17954144.jpg
00018.jsonl.gz-17349115,"A house in Kosancicev venac, Belgrade",https://i2.wp.com/hearitfromlocals.com/wp-content/uploads/2019/08/image10-1.jpg?resize=780%2C975&ssl=1,Belgrade,sm,"{'country': 'united states', 'location': 'belgrade'}",united states,serbia,Serbia,True,serbia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00018.jsonl.gz-17349115.jpg
00075.jsonl.gz-2934222,Mahe Holiday Resort Guest House,https://pix10.agoda.net/hotelImages/408538/-1/c457cc699b6f2a79ef3e6c24a5e13573.jpg?s=208x117&amp;ar=16x9,mahe,,"{'country': 'india', 'location': 'mahe'}",india,seychelles,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00075.jsonl.gz-2934222.jpg
00024.jsonl.gz-10098195,Forest Lodge Guest House - Beau Vallon - Bed & Breakfast,https://a0.muscache.com/im/pictures/e9620034-26d6-4027-acb1-d63d77768cb0.jpg?aki_policy=large,- vallon - &,,{},,seychelles,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00024.jsonl.gz-10098195.jpg
00071.jsonl.gz-2684055,Seychelles island La Digue house garden island state island-group residence framehouse typically Creole simply idyllically - Stock Image,https://c8.alamy.com/comp/X3FMC3/seychelles-island-la-digue-house-garden-island-state-island-group-residence-framehouse-typically-creole-simply-idyllically-X3FMC3.jpg,garden island,sm,"{'country': 'australia', 'location': 'garden island'}",australia,seychelles,Australia,True,seychelles,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00071.jsonl.gz-2684055.jpg
00100.jsonl.gz-12106818,"An informal 'chief's court', which does not have recognised legal juristiction, sits in a dedicated ground floor room in the house of a paramount chief in Makeni.",https://ssl.c.photoshelter.com/img-get/I0000TOFe0mP8CrY/s/750/750/AWA00720SRL.jpg,Makeni,sm,"{'country': 'sierra leone', 'location': 'makeni'}",sierra leone,sierra leone,Sierra Leone,True,sierra leone,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00100.jsonl.gz-12106818.jpg
00092.jsonl.gz-7995975,House With Flag Of Sierra Leone,https://static1.bigstockphoto.com/thumbs/0/5/9/large2/95026499.jpg,Sierra Leone,trf,{'country': 'sierra leone'},sierra leone,sierra leone,Trinidad and Tobago,True,sierra leone,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00092.jsonl.gz-7995975.jpg
00119.jsonl.gz-1454802,Dynasty House Home Building Sierra Leone Calendar,http://rlv.zcache.com/dynasty_house_home_building_sierra_leone_calendar-p158571877577884698ensqt_324.jpg,Sierra Leone,trf,{},,sierra leone,Trinidad and Tobago,True,sierra leone,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00119.jsonl.gz-1454802.jpg
00126.jsonl.gz-1027989,For rent or Sale on Dunearn Road - Brand new 3-Storey Semi-Detached House with in-ground Pool.,https://hecksrealty.com/wp-content/uploads/2015/12/IMG_4241_2_3_resize-300x198.jpg,dunearn - 3-storey semi-detached in-ground pool.,,{},,singapore,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00126.jsonl.gz-1027989.jpg
00111.jsonl.gz-5719326,The Willow House by Guz Architects in Singapore,https://www.architectureartdesigns.com/wp-content/uploads/2017/03/The-Willow-House-by-Guz-Architects-in-Singapore-7-630x424.jpg,Singapore,sm,{'country': 'singapore'},singapore,singapore,Singapore,True,singapore,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00111.jsonl.gz-5719326.jpg
00018.jsonl.gz-9971898,"Modern, Tropical Design - Bedroom - HDB 3 Room - Design by Renozone Interior Design House",https://www.homerenoguru.sg/wp-content/uploads/usercontent/designgallery/renozone-interior-design-house/blk-273a-bishan-2397/321-2397-16145.jpg,"modern, - - hdb 3 - renozone",,{},,singapore,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00018.jsonl.gz-9971898.jpg
00021.jsonl.gz-6094848,"Fotogaléria - Vlkolínec Winter Holidays, Cabin, House Styles, Outdoor, Home Decor, Winter Vacations, Cabins, Cottage, Interior Design",https://i.pinimg.com/236x/b6/03/20/b60320eb5b011f6274991d308f718822.jpg,Outdoor_Decor_Winter Vacations,sm,{},,slovakia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00021.jsonl.gz-6094848.jpg
00082.jsonl.gz-17496425,"Slovakia is full of ancient castles and has wilder nature than its western neighbours with mountains and forests. View The Nomad Way photos of Slovakia Bratislava Slovakia, Wild Nature, Live Life, Travel Photos, Castle, Mountains, Mansions, House Styles, Prints",https://i.pinimg.com/236x/9c/fc/f9/9cfcf92fa51d36a0765ddeb6ba7f79fd--bratislava-slovakia-php.jpg,Slovakia,sm,{'country': 'slovakia'},slovakia,slovakia,Russian Federation,True,slovakia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00082.jsonl.gz-17496425.jpg
00090.jsonl.gz-5005075,"Čičmany, Slovakia - traditional painted house in my country",https://i.pinimg.com/736x/64/99/9a/64999a24c7bea265783f0bcbafcfbcd6.jpg,Čičmany,sm,{},,slovakia,Slovakia,True,slovakia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00090.jsonl.gz-5005075.jpg
00097.jsonl.gz-10775631,"Vacation House Simmi, Terme Catez (Spa)",https://a0.muscache.com/im/pictures/6a472202-245b-4ed4-9ba6-0c257b3769ce.jpg?im_w=720,"simmi, terme catez (spa)",,"{'country': 'belgium', 'location': 'spa'}",belgium,slovenia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00097.jsonl.gz-10775631.jpg
00044.jsonl.gz-16366253,"Teja Gregorin, Slovenian biathlon athlete at opening ceremony of her rebuilded house after she moved from Ihan, on November 10, 2011, in Hotemaze at Kranj, Slovenia. (Photo by Vid Ponikvar / Sportida)",https://ssl.c.photoshelter.com/img-get2/I0000jE.Go0rb0sk/fill=/fit=250x250/I0000jE.Go0rb0sk.jpg,Ihan_Slovenia,sm,{'country': 'slovenia'},slovenia,slovenia,Slovenia,True,slovenia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00044.jsonl.gz-16366253.jpg
00100.jsonl.gz-3580271,Stock Video Footage of house in mountain Slovenia,http://d1hw6n3yxknhky.cloudfront.net/000845891_iconv.jpeg,Slovenia,sm,{'country': 'slovenia'},slovenia,slovenia,Slovenia,True,slovenia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00100.jsonl.gz-3580271.jpg
00061.jsonl.gz-17241182,The Coral Tree Guest House - Pretoria vacation rentals,https://tap2.fkimg.com/media/vr-splice-l/00/5a/28/14.jpg,Pretoria,trf,"{'country': 'south africa', 'location': 'pretoria'}",south africa,south africa,South Africa,True,south africa,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00061.jsonl.gz-17241182.jpg
00023.jsonl.gz-7019758,ArtistCafe Restaurant and Guest House Sabie,http://media-cdn.tripadvisor.com/media/photo-s/05/2a/23/bc/artistcafe-restaurant.jpg,artistcafe sabie,,{},,south africa,no,False,south africa,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00023.jsonl.gz-7019758.jpg
00028.jsonl.gz-1810571,Villa Sunshine Guest House,https://photo.netstorming.net/cape-town/69422/medium/villa-sunshine-guest-house-facade.73.jpg,,,{},,south africa,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00028.jsonl.gz-1810571.jpg
00000.jsonl.gz-1975763,"cabbagerose:  h-house, south korea/sae min oh via: hiconsumption",https://64.media.tumblr.com/8421023b3cde27d308599ab14aa86e22/tumblr_mko1bwzF8x1qb3jnco1_250.jpg,south korea,sm,{'country': 'south korea'},south korea,south korea,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00000.jsonl.gz-1975763.jpg
00093.jsonl.gz-8828594,M202 ·  MW HOUSE Myeongdong in 4min,https://a0.muscache.com/im/pictures/1f820991-aa19-40dc-bce1-6ea4c268c985.jpg?im_w=720,Myeongdong,sm,{},,south korea,"Korea, Republic of",True,"korea, republic of",1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00093.jsonl.gz-8828594.jpg
00049.jsonl.gz-9059882,"W House by ODE Architects in Gyeongju, South Korea",https://www.architectureartdesigns.com/wp-content/uploads/2017/12/W-House-by-ODE-Architects-in-Gyeongju-South-Korea-3-630x420.jpg,Gyeongju_South Korea,sm,"{'country': 'south korea', 'location': 'gyeongju'}",south korea,south korea,"Korea, Republic of",True,"korea, republic of",1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00049.jsonl.gz-9059882.jpg
00003.jsonl.gz-16382335,"House for sale in Nucleo Urbano, Valdepeñas, Ciudad Real.",https://crm.artekasa.es/_dat/100/188/fotos/187409/tn.jpg?20190917102102,Valdepeñas_Ciudad Real,trf,"{'country': 'spain', 'location': 'valdepeñas'}",spain,spain,Spain,True,spain,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00003.jsonl.gz-16382335.jpg
00008.jsonl.gz-6957644,Town House for sale in Estepona,https://media.inmobalia.com/imgV1/B8vEv5Xh_V7K9TyvE75_Yd1hAuwbGN1ikD0wAzTHOb2QdNDvSkp8ldHAfAOWKn6h0tV7IucDnOGwUTKshcePcgNAdaP0KkCAG87ShT9W~KgyNcmZdkWlKhmdnxEfHGOcl8kcngkpv1cWPZA8EvWmBFHQYysi559Ngui7WuV6jHVGSv~5n7~JC5PYue6epfnXaPWlEM5JDuHDIlH1vBrm2O4HfQh_~OeVQN_MgtqyzkkzgGxO6A6~lwtjkt63sN4ivIr6p5loxsG81k3VH~hUt3aReyTDev32S6sqwHObSg8GUpBHI9mn0XSAbHCw_Q--.jpg,Estepona,sm,"{'country': 'spain', 'location': 'estepona'}",spain,spain,Spain,True,spain,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00008.jsonl.gz-6957644.jpg
00042.jsonl.gz-2371275,"House between the pine forest by Fran Silvestre Arquitectos Paterna, Spain Mediterranean Architecture, Interior Architecture, Minimal Architecture, Interior Exterior, Interior Design, Design Design, Design Ideas, Live Oak Trees, Pine Forest",https://i.pinimg.com/236x/47/20/05/47200505a050c50088508d7cab8f6f65--fran-modern-houses.jpg,Spain,sm,{'country': 'spain'},spain,spain,United States,True,spain,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00042.jsonl.gz-2371275.jpg
00038.jsonl.gz-14800513,"House in Sri Lanka, Hikkaduwa: Front Elevation",https://clickstay.s3-eu-west-1.amazonaws.com/images/property/49169/200x133/b83b499cf1b7b1659c3107c0ba2a0bf6_556efbab53e4f.JPG,Sri Lanka,sm,{'country': 'sri lanka'},sri lanka,sri lanka,Sri Lanka,True,sri lanka,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00038.jsonl.gz-14800513.jpg
00116.jsonl.gz-14165468,"Paradise Guest House, Guest houses  Habarana - big - 36",http://aff.bstatic.com/images/hotel/max300/934/93479190.jpg,Habarana,sm,{},,sri lanka,Sri Lanka,True,sri lanka,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00116.jsonl.gz-14165468.jpg
00045.jsonl.gz-4074969,1 house builders in sri lanka 1 home house design u0026 build,http://t0.gstatic.com/images?q=tbn:ANd9GcRu0-A6WvzPC7SGtiIKc8pbUUirHQ4fSV4W-G3KmVZrSt8dVxKTLg,sri lanka,trf,{'country': 'sri lanka'},sri lanka,sri lanka,Sri Lanka,True,sri lanka,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00045.jsonl.gz-4074969.jpg
00040.jsonl.gz-12033667,A Rasheida resident employs a worker to mud-plaster his house. These mud structures are common in the northern region of the Sudan.,https://www.everyculture.com/images/ctc_04_img1024.jpg,Sudan,sm,{'country': 'sudan'},sudan,sudan,United States,True,sudan,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00040.jsonl.gz-12033667.jpg
00045.jsonl.gz-10613420,"A family of the Nuba tribe outside their mud hut house in the village of Nyaro, Kordofan region, Sudan.",https://m.psecn.photoshelter.com/img-get2/I00003iDL8Gkmunk/fit=1000x750/g=G0000uTqKPm1mUMU/SD-PLH-A0015.jpg,Nyaro_Kordofan_Sudan,sm,{'country': 'sudan'},sudan,sudan,Sudan_United States,True,sudan,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00045.jsonl.gz-10613420.jpg
00097.jsonl.gz-9103005,"Ethiopian refugees build a house in the Um Raquba camp in Sudan, some of the more than 36,000 Ethiopians who have fled fighting in the northern Tigray region.  By ASHRAF SHAZLY (AFP)",https://cdn.modernghana.com/thumb/XGltYWdlc1xjb250ZW50XGFmcF9ldGhpb3BpYW5fcmVmdWdlZXNfYnVpbGRfYV9ob3VzZV9pbl90aGVfdW1fcmFxdWJhX2NhbXBfaW5fc3UuanBnfDMwMHwxLzI1LzIwMjE=.jpg,Sudan,sm,{'country': 'sudan'},sudan,sudan,United States,True,sudan,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00097.jsonl.gz-9103005.jpg
00066.jsonl.gz-6603306,Wooden House In Colonial Style In Downtown Suriname Men's T-Shirt  (Regular Fit) by Patricia Hofmeester,https://render.fineartamerica.com/images/rendered/medium/t-shirt/20/15/images/artworkimages/medium/1/wooden-house-in-colonial-style-in-downtown-suriname-patricia-hofmeester.jpg?&targetx=0&targety=0&imagewidth=430&imageheight=286&modelwidth=430&modelheight=575,Wooden,sm,{},,suriname,United Kingdom,True,suriname,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00066.jsonl.gz-6603306.jpg
00127.jsonl.gz-10331183,"House for rent, Paramaribo Suriname",https://cdn.shopify.com/s/files/1/0942/9566/products/kabbesstraat_suri.jpg?v=1509839911,Paramaribo Suriname,trf,{},,suriname,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00127.jsonl.gz-10331183.jpg
00022.jsonl.gz-11252011,paramaribo rentals for your vacations with iha direct house in paramaribo advert 10494,http://t0.gstatic.com/images?q=tbn:ANd9GcStjjwNW0hZFyTDdR_lXit5YG-kYy8vXj9KtEQFVzTQ_nZEyZCQ2g,paramaribo,sm,"{'country': 'suriname', 'location': 'paramaribo'}",suriname,suriname,Suriname,True,suriname,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00022.jsonl.gz-11252011.jpg
00103.jsonl.gz-2462720,House in Sweden for sale,https://www.swedenestates.com/images/grid_img/CBILD4T2RGO49EF97TH7N.jpg,Sweden,sm,{'country': 'sweden'},sweden,sweden,Zimbabwe,True,sweden,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00103.jsonl.gz-2462720.jpg
00006.jsonl.gz-8224079,"decordemon: Beautiful Scandinavian interiors on Gotland Island Architectural Digest, Swedish House, Outdoor Living, Outdoor Decor, Outdoor Hammock, Cabins In The Woods, Rustic Style, Modern Rustic, Exterior Design",https://i.pinimg.com/236x/2d/66/4c/2d664c81118fe466a2312353e5b91621--rustic-porches-rustic-backyard.jpg,"decordemon: interiors gotland digest, house, living, decor, hammock, cabins woods, style, rustic,",,"{'country': 'sweden', 'location': 'gotland'}",sweden,sweden,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00006.jsonl.gz-8224079.jpg
00023.jsonl.gz-18069010,"Espresso house in old town center during the Christmas season in Malmö in Sweden. MALMO, SWEDEN - DECEMBER 31, 2014: Espresso house in old town center during Stock Photography",https://thumbs.dreamstime.com/t/espresso-house-old-town-center-christmas-season-malm%C3%B6-sweden-malmo-december-64368302.jpg,Malmö_Sweden,sm,"{'country': 'sweden', 'location': 'malmö'}",sweden,sweden,Zimbabwe_Sweden,True,sweden,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00023.jsonl.gz-18069010.jpg
00032.jsonl.gz-1576602,Holiday Apartment In Swiss Chalet Homeaway Lauterbrunnen Swiss House Alpine House House Exterior,https://i.pinimg.com/originals/e9/28/7f/e9287f46fcbe368adca2658e3976e7ed.jpg,Lauterbrunnen,trf,"{'country': 'switzerland', 'location': 'lauterbrunnen'}",switzerland,switzerland,Switzerland,True,switzerland,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00032.jsonl.gz-1576602.jpg
00047.jsonl.gz-49572,House Presenhuber / AFGH,http://ad009cdnb.archdaily.net/wp-content/uploads/2008/06/presen-21-125x125.jpg,presenhuber / afgh,,{},,switzerland,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00047.jsonl.gz-49572.jpg
00005.jsonl.gz-13191984,Swiss team house solar decathlon 2017,https://www.energy.gov/sites/prod/files/styles/imagelink_150/public/swiss%20team%20house%20solar%20decathlon%202017.jpg?itok=4NYmfDI9,2017,,{},,switzerland,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00005.jsonl.gz-13191984.jpg
00014.jsonl.gz-3566613,The Boulder Dushanbe Teahouse Hand Crafted In Tajikistan Brings A Piece Of The Himalayas To Colorado 8217 S Front Range Bouldering Tea House Dushanbe,https://i.pinimg.com/originals/be/d2/e3/bed2e3ac735b2c13336f7386f24b21bf.jpg,Boulder_Colorado_Dushanbe,trf,{},,tajikistan,Tajikistan_United States,True,tajikistan,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00014.jsonl.gz-3566613.jpg
