id,text,url,processed_gpe,predicted_model,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm_1,mixtral,local_path
00091.jsonl.gz-16414156,Luxembourg-St Germain Two Bedroom Delight - Image 1 - Paris - rentals,https://tap1.fkimg.com/media/vr-splice-j/01/69/ff/ff.jpg,Paris,sm,spain_south africa_haiti_peru_andorra_türkiye_sao tome and principe_brazil_puerto rico_united states_italy_denmark_canada_gabon_togo_armenia_congo_new zealand_philippines_indonesia_france_zimbabwe_belarus,True,luxembourg,1,luxembourg,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00091.jsonl.gz-16414156.jpg
00047.jsonl.gz-16767475,DoubleTree by Hilton Hotel Luxembourg - Luxembourg - Bedroom,https://www.kayak.com.au/rimg/kimg/83/27/7311c239-57a30ed1.jpg?crop=true&height=357&width=650,Luxembourg,sm,greece_luxembourg,True,luxembourg,1,luxembourg,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00047.jsonl.gz-16767475.jpg
00010.jsonl.gz-12765841,Légère Hotel Luxembourg - Luxembourg - Bedroom,https://content.r9cdn.net/rimg/kimg/3c/9f/ee9e9b8d-5ab0fa52-31.jpg?width=330&height=170&crop=true,Luxembourg,sm,greece_luxembourg,True,luxembourg,1,luxembourg,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00010.jsonl.gz-12765841.jpg
00003.jsonl.gz-593032,Nature-Lodge-North-Madagascar-Bedroom,https://journeysbydesign.com/wp-content/uploads/2018/11/Nature-Lodge-North-Madagascar-Bedroom-1520x1024.jpg,nature-lodge-north-madagascar-bedroom,,no,False,no,1,madagascar,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00003.jsonl.gz-593032.jpg
00101.jsonl.gz-15138472,stickers oriental tete de lit madeco stickers. Black Bedroom Furniture Sets. Home Design Ideas,http://www.madeco-stickers.com/23819-home_default/stickers.jpg,madeco stickers. sets. ideas,,no,False,no,1,madagascar,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00101.jsonl.gz-15138472.jpg
00071.jsonl.gz-7641126,Cozy 2 bedroom Condo in Blantyre - Blantyre vacation rentals,https://tap1.fkimg.com/media/vr-splice-l/02/fd/23/c9.jpg,Blantyre - Blantyre,sm,no,False,no,1,malawi,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00071.jsonl.gz-7641126.jpg
00011.jsonl.gz-2090819,6 glorious things to do on Lake Malawi #bed #comfort #bedroom,https://i.pinimg.com/236x/4f/93/72/4f9372ab71711daa37702f586da79cdc.jpg,6 things malawi #bed #comfort #bedroom,,no,False,no,1,malawi,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00011.jsonl.gz-2090819.jpg
00101.jsonl.gz-11058925,The Datai Langkawi: end suite bedroom,https://media-cdn.tripadvisor.com/media/photo-s/01/ba/3a/bc/end-suite-bedroom.jpg,datai langkawi:,,no,False,no,1,malaysia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00101.jsonl.gz-11058925.jpg
00065.jsonl.gz-12133712,"room for rent, master room, sungai besi, Spacious master bedroom with private bath",https://www.yamummy.com/uploads/resource/main_image/2020/02/338BEBFD-88AD-4E15-B38F-4C2DD46B16BF-321x240.jpeg,"rent, room, sungai besi,",,no,False,no,1,malaysia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00065.jsonl.gz-12133712.jpg
00055.jsonl.gz-16634506,Luxury Crystals Wooden Bed NPK 2112 Modern Bedroom Set Furniture made from Malaysia,https://www.gaguasia.com/uploads/merchant_product_images/2017/12/27_HZu6TTyes1iQWNGpCdEDti1A3y9QrLH1E1n0ppdP.jpg_thumb.jpg,Malaysia,sm,malaysia_thailand,True,malaysia,1,malaysia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00055.jsonl.gz-16634506.jpg
00090.jsonl.gz-1121398,"Amaya Kuda Rah Beach Suite Bedroom Area | South Ari Atoll, Maldives",https://www.ministryofvillas.com/wp-content/uploads/2018/03/maldives-amayakudarah-beachsuite-03-800x530.jpg,Maldives,sm,maldives,False,maldives,1,maldives,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00090.jsonl.gz-1121398.jpg
00017.jsonl.gz-595015,Jumeirah-Vittaveli_Two-Bedroom-Beach-Villa-Twin-Bedroom,https://joinup.ua/content/uploads/2015/01/Jumeirah-Vittaveli_Two-Bedroom-Beach-Villa-Twin-Bedroom-1.jpg,Jumeirah,sm,united arab emirates,False,united arab emirates,1,maldives,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00017.jsonl.gz-595015.jpg
00005.jsonl.gz-573100,One Bedroom Overwater Villa,https://www.dubaj.sk/media/hotel_room/76/arabske-emiraty-dubaj-anantara-the-palm-dubai-resort-one-bedroom-overwater-villa_200x130.jpg?nc=1553863379,,,no,False,no,1,maldives,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00005.jsonl.gz-573100.jpg
00075.jsonl.gz-3274874,Lovely Spacious 3 bedroom apartment in St Julians/ Swieqi - Apartments,https://images.justlanded.com/housing_images/Malta/For-Rent_Apartments/Lovely-Spacious-3-bedroom-apartment-in-St-Julians-Swieqi/photo/thumb_scaled_4672636_15839145.jpg,St Julians/,md,no,False,no,1,malta,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00075.jsonl.gz-3274874.jpg
00086.jsonl.gz-957924,Bedroom apartment Naxxar,http://islandproperties.com.mt/wp-content/uploads/2016/01/490-7490-770x385.jpg,Naxxar,md,malta,False,malta,1,malta,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00086.jsonl.gz-957924.jpg
00059.jsonl.gz-4196512,The  main  bedroom  on the  ground  floor. - Ta Pawlu Farmhouse -  Gozo - Xaghra - rentals,http://tap2.fkimg.com/media/vr-splice-l/00/6a/a2/c1.jpg,Pawlu,lg,no,False,no,1,malta,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00059.jsonl.gz-4196512.jpg
00014.jsonl.gz-17309173,"In the master bedroom, the bed of a Tuareg nomad is topped with a silk ikat coverlet from Uzbekistan and a Moroccan brocade pillow; the Tuareg door tassels are from Mauritania, and the mirrors are Syrian.",https://i.pinimg.com/236x/01/40/d0/0140d0b4f632365f55aed7498a82557c.jpg,Uzbekistan_Mauritania,sm,uzbekistan_mauritania,False,mauritania,1,mauritania,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00014.jsonl.gz-17309173.jpg
00031.jsonl.gz-11417387,Mon Choisy Beach Resort: Bedroom,https://media-cdn.tripadvisor.com/media/photo-s/05/a6/0e/df/mon-choisy-beach-resort.jpg,choisy resort:,,no,False,no,1,mauritius,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00031.jsonl.gz-11417387.jpg
00105.jsonl.gz-4002092,Royal Villa Bedroom at The Oberoi Mauritius,https://itc.imgix.net/websiteimages/luxurytravel/hi_tomu_25893369_bedroom_royal_villa.jpg?crop=fit&auto=compress&w=1600,The Oberoi Mauritius,md,mauritius,False,mauritius,1,mauritius,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00105.jsonl.gz-4002092.jpg
00064.jsonl.gz-9792713,2 Bedroom House For Sale in Grand Baie,"https://fusionstoragelive.blob.core.windows.net/images/Listing/Office,803007/Photos,30525/pic_30525432.jpg",Grand Baie,trf,mauritius,False,mauritius,1,mauritius,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00064.jsonl.gz-9792713.jpg
00074.jsonl.gz-5779306,Mexican Rustic Bedroom Furniture 17 Best Ideas About Mexican Style Bedrooms On Pinterest Mexican,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlkqrAoA6pVT9fXEtJc9GhqvrzINp7zRaNGHEp-8LbbP6CiI4g,17 ideas bedrooms pinterest,,no,False,no,1,mexico,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00074.jsonl.gz-5779306.jpg
00074.jsonl.gz-12521840,One Bedroom Suite Villa del Palmar Beach Resort & Spa at the Islands of Loreto,https://villagrouploreto.s3.amazonaws.com/uploads/photo/image/1440/one-bedroom-suite1.jpg,Villa_Loreto,sm,"spain_south africa_equatorial guinea_haiti_peru_ecuador_congo, the democratic republic of the_mexico_brazil_switzerland_norway_saint vincent and the grenadines_estonia_united states_italy_russian federation_chile_jamaica_argentina_australia_bolivia, plurinational state of_hungary_cuba_costa rica_portugal_colombia_philippines_antigua and barbuda_paraguay_canada",True,mexico,1,mexico,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00074.jsonl.gz-12521840.jpg
00048.jsonl.gz-11440080,Casita de Maya: Our Standard twin Bedroom,https://media-cdn.tripadvisor.com/media/photo-s/02/32/53/b5/our-standard-twin-bedroom.jpg,casita maya:,,no,False,no,1,mexico,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00048.jsonl.gz-11440080.jpg
00079.jsonl.gz-6241772,Comfortable apartment with 1 bedroom in the center of Chisinau,https://media-cdn.tripadvisor.com/media/vr-splice-l/07/7d/26/5a.jpg,Chisinau,trf,"moldova, republic of",False,"moldova, republic of",1,moldova,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00079.jsonl.gz-6241772.jpg
00023.jsonl.gz-2203962,"Cheap Studio for rent in Chisinau downtown: 1 room, 1 bedroom, 35 m²",https://www.cvs.md/uploads/apartment_images/apartment-id-2/featured-image-A-2-Studio-Rent-Chisinau-with-private-bath.jpg,Chisinau,trf,"moldova, republic of",False,"moldova, republic of",1,moldova,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00023.jsonl.gz-2203962.jpg
00064.jsonl.gz-4062191,2 bedroom Apartment with Internet Access in Chisinau - Chisinau vacation rentals,https://tap1.fkimg.com/media/vr-splice-l/02/2f/6c/5e.jpg,Chisinau_Chisinau,trf,"moldova, republic of",False,"moldova, republic of",1,moldova,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00064.jsonl.gz-4062191.jpg
00052.jsonl.gz-814006,"Bed room. Montenegro, Rafailovici : Apartment with 1 bedroom in Rafailovici",https://www.montenegra.com:443/img_prop/pic256x171/13645/142668_13645.jpg,Montenegro,sm,"colombia_guatemala_brazil_mexico_montenegro_north macedonia_nicaragua_philippines_el salvador_bolivia, plurinational state of_peru_venezuela, bolivarian republic of_chile_paraguay_cuba_costa rica_portugal",True,montenegro,1,montenegro,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00052.jsonl.gz-814006.jpg
00039.jsonl.gz-17094019,budva centre one bedroom apartment,https://eaproperties.me/wp-content/uploads/2019/02/budva-centre-one-bedroom-apartment-close-to-old-town-A-00457-10.jpg,budva centre,,no,False,no,1,montenegro,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00039.jsonl.gz-17094019.jpg
00119.jsonl.gz-15590457,"5 x 1 Bedroom Apartments in Budva Old Town, Sleeps 2-4","https://authenticvillaholidays.itravelsoftware.com/fotografije_itravel/6888/BV012A%20-%20Bedroom%20-%20Croatian%20Villas,%20Authentic%20Villa%20Holidays_270_260.jpg",Budva Old Town,sm,no,False,no,1,montenegro,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00119.jsonl.gz-15590457.jpg
00054.jsonl.gz-2217654,Moroccan themed bedroom design ideas 25,https://i1.wp.com/roundecor.com/wp-content/uploads/2017/10/Moroccan-Themed-Bedroom-Design-Ideas-25.jpg?w=197&h=197&crop=1&ssl=1,themed ideas 25,,no,False,no,1,morocco,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00054.jsonl.gz-2217654.jpg
00083.jsonl.gz-15781402,chambre marocaine cool beau chambre a coucher marocaine moderne chambre a coucher marocaine. Black Bedroom Furniture Sets. Home Design Ideas,https://thumbs.dreamstime.com/z/chambre-%C3%A0-coucher-marocaine-authentique-dans-le-riad-traditionnel-44585362.jpg,chambre marocaine chambre marocaine moderne chambre marocaine. sets. ideas,,no,False,no,1,morocco,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00083.jsonl.gz-15781402.jpg
00028.jsonl.gz-10071521,moroccan decorating ideas for bedrooms picture of moroccan bedroom decorating ideas,http://tse2.mm.bing.net/th?id=OIP.qBXlNz6479mV8oWREnI_zQHaGi,decorating ideas bedrooms decorating ideas,,no,False,no,1,morocco,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00028.jsonl.gz-10071521.jpg
00079.jsonl.gz-10079322,Bedroom of the Ibo lodge on Ibo island in the Quirimbas archipelago off the coast of northern Mozambique. - Stock Photo,https://l450v.alamy.com/450v/cpefa3/bedroom-of-the-ibo-lodge-on-ibo-island-in-the-quirimbas-archipelago-cpefa3.jpg,Mozambique,trf,colombia_mexico_south africa_mozambique_cuba,True,mozambique,1,mozambique,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00079.jsonl.gz-10079322.jpg
00101.jsonl.gz-13688726,"Deacra Villas double bedroom with a view, Sol Resorts, Vilanculos, Mozambique",https://www.solresortsonline.com/wp-content/uploads/2015/05/deacra-villa-double-bedroom-sol-resorts-150x150.jpg,Vilanculos_Mozambique,trf,colombia_mexico_south africa_mozambique_cuba,True,mozambique,1,mozambique,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00101.jsonl.gz-13688726.jpg
00033.jsonl.gz-7339582,Azura @ Quilalea Private Island - Bedroom 2,http://cdn-imglib-01.go2africa.com/img/20120516_0508_1_1.jpg,azura @ quilalea - 2,,no,False,no,1,mozambique,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00033.jsonl.gz-7339582.jpg
00004.jsonl.gz-8595480,"ミャンマー不動産 - 賃貸物件 - No.4426 - Luxurious condominium room with full facilities near Myanmar Plaza, Yankin! - single bedroom",https://www.myanmar-housing.com/rentpic/4426-3.jpg,Myanmar Plaza_Yankin,sm,myanmar,False,myanmar,1,myanmar,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00004.jsonl.gz-8595480.jpg
00123.jsonl.gz-5830412,WH Hotel & Service Apartment - Thanlyin - Yangon - Bedroom,https://www.kayak.co.th/rimg/kimg/92/bb/6d9a9fa5-5650329c.jpg?crop=true&height=357&width=650,Thanlyin,trf,myanmar,False,myanmar,1,myanmar,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00123.jsonl.gz-5830412.jpg
00088.jsonl.gz-17047931,"Myanmar real estate - for rent property - No.4823 - Two storey landed house for rent in Aung Chan Thar Housing, Thanlyin! - bedroom view",https://www.myanmar-housing.com/rentpic/4823-5.jpg,Myanmar,sm,myanmar,False,myanmar,1,myanmar,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00088.jsonl.gz-17047931.jpg
00104.jsonl.gz-7299906,3 Bedroom House For Sale in Cimbebasia,"https://fusionstoragelive.blob.core.windows.net/images/Listing/Office,802021/Photos,38960/pic_38960657.jpg",Cimbebasia,sm,no,False,no,1,namibia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00104.jsonl.gz-7299906.jpg
00062.jsonl.gz-14834692,Ongava Tented Camp Namibia Bedroom,https://journeysbydesign.com/wp-content/uploads/2017/02/OTC08-1520x1024.jpg,ongava namibia,,no,False,no,1,namibia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00062.jsonl.gz-14834692.jpg
00067.jsonl.gz-12969200,Namibia - Namib Dune Star Camp - Bedroom shot 4 - Agent Photo.JPG,https://i.assetzen.net/i/hQ9wAZG6GG2C/w:782/h:482/q:70.jpg,Namibia,sm,no,False,no,1,namibia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00067.jsonl.gz-12969200.jpg
00071.jsonl.gz-16438284,Peaceful Cottage & Cafe du Mont - Nagarkot - Bedroom,https://www.kayak.com/rimg/kimg/bf/c8/07fbdaa1-5478786c.jpg?height=321&width=502,& cafe du - nagarkot -,,no,False,no,1,nepal,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00071.jsonl.gz-16438284.jpg
00022.jsonl.gz-8491471,Annapurna Guest House: Stand. Twin Bedroom,https://media-cdn.tripadvisor.com/media/photo-s/03/0c/59/40/twin-bedroom.jpg,house: stand.,,no,False,no,1,nepal,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00022.jsonl.gz-8491471.jpg
00093.jsonl.gz-3576378,"An original rug is hug as a canopy in the bedroom, and there's a Nepal mandala on the wall",https://www.digsdigs.com/photos/2016/07/05-An-original-rug-is-hug-as-a-canopy-in-the-bedroom-and-theres-a-Nepal-mandala-on-the-wall.jpg,Nepal,sm,nepal_philippines_indonesia_pakistan,True,nepal,1,nepal,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00093.jsonl.gz-3576378.jpg
00118.jsonl.gz-15055076,downtown 1 bedroom apartment amsterdam u2013 updated 2018 prices,http://t0.gstatic.com/images?q=tbn:ANd9GcRu-lZHlFRXWj_QRnxy63LKaKgoYscNSrIQfcvyFmzRn0T0auho0g,amsterdam,trf,colombia_south africa_germany_philippines_united kingdom_netherlands_guyana_canada_united states,True,netherlands,1,netherlands,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00118.jsonl.gz-15055076.jpg
00085.jsonl.gz-16222729,Holland | North Sea Coast North | Holiday home Romantiek aan het Meer II | all year | BedRoom,https://cdn.leisure-group.net/photo/web/750x500/21067_lsr_201511265429822493.jpg,Holland,sm,jamaica_germany_norway_south africa_canada_united kingdom_netherlands_belgium_zimbabwe_united states_italy,True,holland/netherlands,1,netherlands,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00085.jsonl.gz-16222729.jpg
00002.jsonl.gz-13816149,"LEEM Wonen schreef over Hotel The Dylan in Amsterdam, waar Remy Meijers 16 nieuwe kamers ontwierp. The Dylan is Netherlands Leading Hotel! Hotels In Charlotte Nc, Hotel Linen, Interior Styling, Interior Design, New Room, Modern Bedroom, Jacksonville Hotels, Bedroom Ideas, Home Decor",https://i.pinimg.com/236x/63/7b/fc/637bfc3005b786b31945c0ce2ec3f93d--dylan-hotel-amsterdam-hotel-linen.jpg,Amsterdam_Bedroom Ideas_Decor,sm,colombia_south africa_germany_philippines_united kingdom_netherlands_guyana_canada_united states,True,netherlands,1,netherlands,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00002.jsonl.gz-13816149.jpg
00015.jsonl.gz-3624973,Black And White Wallpaper Bedroom Ideas Havelock North Showhome Resene Total Colour Awards 2013,http://i0.wp.com/www.resene.co.nz/total-colour-awards/images/13-havelock-north4.jpg,ideas showhome awards 2013,,no,False,no,1,new zealand,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00015.jsonl.gz-3624973.jpg
00072.jsonl.gz-9848696,Scandinavian Teak Bedroom Furniture Bedroom Chairs Nz,https://i.pinimg.com/originals/19/a3/da/19a3da9e8b0bf602898527a6c8294cf0.jpg,chairs nz,,no,False,no,1,new zealand,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00072.jsonl.gz-9848696.jpg
00102.jsonl.gz-11678323,"Newly-Decorated One Bedroom on Queen Street, CBD!",https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/181690639.jpg?k=f841baac883102a66213f2a90b42863c1c853470680e42b2f3b5baaee1aaa33d&o=,CBD,trf,no,False,no,1,new zealand,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00102.jsonl.gz-11678323.jpg
00126.jsonl.gz-5247501,"Tree top bedroom, private casita, Jicaro Island Ecolodge, Lake Nicaragua.",https://photos.smugmug.com/Travel/Destinations/Nicaragua/i-mRtz2Cc/5/f4c6eb31/Ti/EBarone_JicaroIslandEcolodge__MG_6109-Ti.jpg,Jicaro Island Ecolodge,md,no,False,no,1,nicaragua,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00126.jsonl.gz-5247501.jpg
00065.jsonl.gz-9035269,Master bedroom 3 bedrooms Casita U1 Hacienda Iguana Playa Colorado,https://l.icdbcdn.com/oh/41e60627-34f7-4fbc-9563-c979fa534c7f.jpg?w=260&h=176&mode=crop&f=32,Colorado,sm,"south africa_haiti_peru_ecuador_mexico_brazil_united states_chile_panama_italy_argentina_australia_honduras_bolivia, plurinational state of_dominican republic_cuba_costa rica_colombia_guatemala_philippines_venezuela, bolivarian republic of_zimbabwe",True,nicaragua,1,nicaragua,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00065.jsonl.gz-9035269.jpg
00126.jsonl.gz-5768102,2 bedroom Flat / Apartment for shortlet Banana Island Ikoyi Lagos,https://d6e24qc6ycr4l.cloudfront.net/medium/luxury-2-bedroom-apartment-86TGsLD2RUcz2xzPuU1N.jpeg,Banana Island,trf,australia_canada_united states,True,nigeria,1,nigeria,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00126.jsonl.gz-5768102.jpg
00095.jsonl.gz-10743467,"Ikeja Short-lets Lagos 1 Bedroom Penthouse Apartment, holiday rental in Lagos State",https://media-cdn.tripadvisor.com/media/vr-splice-j/0a/69/1b/75.jpg,Lagos State,sm,nigeria,False,nigeria,1,nigeria,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00095.jsonl.gz-10743467.jpg
00078.jsonl.gz-17397573,10 bedroom Hotel/Guest House Commercial Property for sale Igando Ikotun/Igando Lagos - 12,https://images.propertypro.ng/large/a-functioning-hotel-with-marvelous-features-MN2KvwioC9ciP2Cfkehd.jpg,Lagos,lg,spain_mexico_sri lanka_indonesia_france_nigeria_ghana_costa rica_portugal,True,nigeria,1,nigeria,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00078.jsonl.gz-17397573.jpg
00011.jsonl.gz-17960975,Bedroom Design,https://www.3dainteriors.com/wp-content/uploads/2019/04/Bedroom-1-7.jpg,,,no,False,no,1,no,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00011.jsonl.gz-17960975.jpg
00121.jsonl.gz-15541918,Interior Design Bedroom Sketches best 25+ interior design sketches ideas on pinterest,https://i.pinimg.com/736x/b8/67/df/b867df44ca039f51da76890cc3c0d946--interior-sketches-interior-design-drawings.jpg,sketches 25+ sketches ideas pinterest,,no,False,no,1,no,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00121.jsonl.gz-15541918.jpg
00007.jsonl.gz-3934816,bedroom generating the best bedroom ideas for basement with,http://t0.gstatic.com/images?q=tbn:ANd9GcTQPFBFEMmo_qU76-dsj1pH6pdX47Wl67kQO9UxKYe4ZAOU_kxn2Q,ideas,,no,False,no,1,no,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00007.jsonl.gz-3934816.jpg
00106.jsonl.gz-17024851,"Bedroom 1, double-bed with balcony and view of the fjord",https://a0.muscache.com/im/pictures/0a8de2af-1b26-4fc7-a341-5ac587a022b3.jpg?aki_policy=x_large,"1, double-bed fjord",,no,False,no,1,norway,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00106.jsonl.gz-17024851.jpg
00026.jsonl.gz-13839242,"We all know that best ski resorts are in Alps or Pyrenees and best mountain homes are French or Swiss chalets. But do not forget the Scandinavians has ✌Pufikhomes - source of home inspiration Attic Bedroom Designs, Attic Bedrooms, Arched Cabin, Scandinavian Cottage, Cabin Loft, Wooden Cottage, Small Space Interior Design, A Frame House, Cabin Interiors",https://i.pinimg.com/236x/6d/d8/33/6dd8337e703a3319ec2e0eafda038072--ska.jpg,Alps_Pyrenees_Wooden Cottage,sm,spain_jamaica_philippines_australia_andorra_united states,True,norway,1,norway,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00026.jsonl.gz-13839242.jpg
00004.jsonl.gz-7317239,Sunrise at the Fjord - Canvas print - Bedroom,https://images.photowall.com/products/49958.jpg?interior[image]=room20_painting_landscape&interior[type]=canvas&primary_area[x]=70.143&primary_area[y]=42.704&w=2000&q=80,fjord - -,,no,False,no,1,norway,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00004.jsonl.gz-7317239.jpg
00031.jsonl.gz-17810705,"Nizwa Hotel Apartments, Two Bedroom Apartment – semesterbostad i Nizwa",https://media-cdn.tripadvisor.com/media/vr-splice-j/02/33/40/2a.jpg,Nizwa,md,no,False,no,1,oman,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00031.jsonl.gz-17810705.jpg
00091.jsonl.gz-11580672,One Bedroom Suite Wohnzimmer - Shangri-La Al Husn Resort & Spa,https://www.ewtc.de/i/712x365/One-Bedroom-Suite-Wohnzimmer-Shangri-La-Al-Husn-Resort-Spa-1556119274.jpg,wohnzimmer - shangri-la husn &,,no,False,no,1,oman,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00091.jsonl.gz-11580672.jpg
00088.jsonl.gz-8200668,Weekend Hotel Apartments - Muscat - Bedroom,https://www.kayak.sg/rimg/kimg/89/83/2713be12-561680ee.jpg?crop=true&height=357&width=650,Muscat,lg,oman,False,oman,1,oman,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00088.jsonl.gz-8200668.jpg
00112.jsonl.gz-4746902,Pakistani Bedroom Furniture Designs Bedroom Dcor Beds Headboards Four Poster Canopy Tufted Wooden,http://t0.gstatic.com/images?q=tbn:ANd9GcSDQRRIoM1WMvIihpnT2qYDMf5_klw5Xlwma34RlztyrDgmWIOt,designs dcor beds headboards,,no,False,no,1,pakistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00112.jsonl.gz-4746902.jpg
00036.jsonl.gz-16526045,Living Room Bedroom Colour Ideas In Pakistan Cute Bright Color - Cute bedroom organization ideas,http://t0.gstatic.com/images?q=tbn:ANd9GcQGQ3qX4GJduDHjlzOxKXURDtNDI0fjC65ghTOen33yBhejTjYnlw,Pakistan,sm,pakistan,False,pakistan,1,pakistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00036.jsonl.gz-16526045.jpg
00066.jsonl.gz-9781238,Bedroom Furniture 2014 delighful furniture design in pakistan 2014 designs 2017 and,https://sc01.alicdn.com/kf/HTB1TQJhGpXXXXaaapXXq6xXFXXXg/200376684/HTB1TQJhGpXXXXaaapXXq6xXFXXXg.jpg,pakistan,trf,pakistan,False,pakistan,1,pakistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00066.jsonl.gz-9781238.jpg
